0.0208,2647.881,updateCounterTextView
0.0210,2641.210,updateCounterTextView
0.0212,2639.363,updateCounterTextView
0.0214,2756.803,updateCounterTextView
0.0216,2740.206,updateCounterTextView
0.0218,2654.188,updateCounterTextView
0.0220,2700.314,updateCounterTextView
0.0222,2620.538,updateCounterTextView
0.0224,2732.820,updateCounterTextView
0.0226,2708.449,updateCounterTextView
0.0228,2746.476,updateCounterTextView
0.0230,2751.285,updateCounterTextView
0.0232,2764.959,updateCounterTextView
0.0234,2690.351,updateCounterTextView
0.0236,2682.601,updateCounterTextView
0.0238,2737.989,updateCounterTextView
0.0240,2812.219,updateCounterTextView
0.0242,2802.987,updateCounterTextView
0.0244,2843.610,updateCounterTextView
0.0246,2800.003,updateCounterTextView
0.0248,2792.241,updateCounterTextView
0.0250,2811.839,updateCounterTextView
0.0252,2821.452,updateCounterTextView
0.0254,2744.630,updateCounterTextView
0.0256,2784.522,updateCounterTextView
0.0258,2741.681,updateCounterTextView
0.0260,2790.018,updateCounterTextView
0.0262,2749.438,updateCounterTextView
0.0264,2768.278,updateCounterTextView
0.0266,2797.448,updateCounterTextView
0.0268,2756.824,updateCounterTextView
0.0270,2784.145,updateCounterTextView
0.0272,2726.911,updateCounterTextView
0.0274,2787.838,updateCounterTextView
0.0276,2786.746,updateCounterTextView
0.0278,2740.206,updateCounterTextView
0.0280,2713.988,updateCounterTextView
0.0282,2769.375,updateCounterTextView
0.0284,2784.145,updateCounterTextView
0.0286,2802.608,updateCounterTextView
0.0288,2836.533,updateCounterTextView
0.0290,2877.626,updateCounterTextView
0.0292,2761.242,updateCounterTextView
0.0294,2798.205,updateCounterTextView
0.0296,2761.242,updateCounterTextView
0.0298,2761.990,updateCounterTextView
0.0300,2675.579,updateCounterTextView
0.0302,2542.160,updateCounterTextView
0.0304,2389.048,updateCounterTextView
0.0306,2487.734,updateCounterTextView
0.0308,2647.881,updateCounterTextView
0.0310,2695.890,updateCounterTextView
0.0312,2723.588,updateCounterTextView
0.0314,2754.605,updateCounterTextView
0.0316,2569.980,updateCounterTextView
0.0318,2478.842,updateCounterTextView
0.0320,2513.767,updateCounterTextView
0.0322,2475.821,updateCounterTextView
0.0324,2479.850,updateCounterTextView
0.0326,2453.666,updateCounterTextView
0.0328,2447.133,updateCounterTextView
0.0330,2461.718,updateCounterTextView
0.0332,2473.975,updateCounterTextView
0.0334,2477.667,updateCounterTextView
0.0336,2470.617,updateCounterTextView
0.0338,2464.744,updateCounterTextView
0.0340,2495.116,updateCounterTextView
0.0342,2550.707,updateCounterTextView
0.0344,2472.464,updateCounterTextView
0.0346,2517.120,updateCounterTextView
0.0348,2526.012,updateCounterTextView
0.0350,2493.608,updateCounterTextView
0.0352,2468.436,updateCounterTextView
0.0354,2548.170,updateCounterTextView
0.0356,2473.133,updateCounterTextView
0.0358,2425.973,updateCounterTextView
0.0360,2428.678,updateCounterTextView
0.0362,2476.325,updateCounterTextView
0.0364,2605.412,updateCounterTextView
0.0366,2636.802,updateCounterTextView
0.0368,2660.807,updateCounterTextView
0.0370,2612.798,updateCounterTextView
0.0372,2502.837,updateCounterTextView
0.0374,2559.249,updateCounterTextView
0.0376,2556.364,updateCounterTextView
0.0378,2572.523,updateCounterTextView
0.0380,2561.789,updateCounterTextView
0.0382,2523.824,updateCounterTextView
0.0384,2574.472,updateCounterTextView
0.0386,2603.917,updateCounterTextView
0.0388,2566.982,updateCounterTextView
0.0390,2611.304,updateCounterTextView
0.0392,2485.888,updateCounterTextView
0.0394,2494.284,updateCounterTextView
0.0396,2541.598,updateCounterTextView
0.0398,2545.979,updateCounterTextView
0.0400,2536.748,updateCounterTextView
0.0402,2534.084,updateCounterTextView
0.0404,2508.374,updateCounterTextView
0.0406,2480.688,updateCounterTextView
0.0408,2557.749,updateCounterTextView
0.0410,2491.266,updateCounterTextView
0.0412,2497.976,updateCounterTextView
0.0414,2568.134,updateCounterTextView
0.0416,2508.034,updateCounterTextView
0.0418,2498.807,updateCounterTextView
0.0420,2502.346,updateCounterTextView
0.0422,2542.631,updateCounterTextView
0.0424,2474.310,updateCounterTextView
0.0426,2518.626,updateCounterTextView
0.0428,2531.209,updateCounterTextView
0.0430,2575.868,updateCounterTextView
0.0432,2561.095,updateCounterTextView
0.0434,2508.374,updateCounterTextView
0.0436,2580.358,updateCounterTextView
0.0438,2723.219,updateCounterTextView
0.0440,2721.373,updateCounterTextView
0.0442,2656.754,updateCounterTextView
0.0444,2553.364,updateCounterTextView
0.0446,2496.806,updateCounterTextView
0.0448,2465.078,updateCounterTextView
0.0450,2405.664,updateCounterTextView
0.0452,2380.139,updateCounterTextView
0.0454,2286.265,updateCounterTextView
0.0456,2517.603,updateCounterTextView
0.0458,2693.679,updateCounterTextView
0.0460,2755.724,updateCounterTextView
0.0462,2685.566,updateCounterTextView
0.0464,2643.114,updateCounterTextView
0.0466,2559.595,updateCounterTextView
0.0468,2701.429,updateCounterTextView
0.0470,2620.965,updateCounterTextView
0.0472,2859.067,updateCounterTextView
0.0474,2755.705,updateCounterTextView
0.0476,2799.294,updateCounterTextView
0.0478,2737.247,updateCounterTextView
0.0480,2766.806,updateCounterTextView
0.0482,2825.145,updateCounterTextView
0.0484,2729.497,updateCounterTextView
0.0486,2823.681,updateCounterTextView
0.0488,2726.911,updateCounterTextView
0.0490,2852.456,updateCounterTextView
0.0492,2845.457,updateCounterTextView
0.0494,2755.332,updateCounterTextView
0.0496,2704.024,updateCounterTextView
0.0498,2632.040,updateCounterTextView
0.0500,2665.221,updateCounterTextView
0.0502,2795.601,updateCounterTextView
0.0504,2749.438,updateCounterTextView
0.0506,2800.761,updateCounterTextView
0.0508,2618.337,updateCounterTextView
0.0510,2476.997,updateCounterTextView
0.0512,2839.917,updateCounterTextView
0.0514,3075.853,updateCounterTextView
0.0516,2934.089,updateCounterTextView
0.0518,2849.150,updateCounterTextView
0.0520,2815.470,updateCounterTextView
0.0522,2967.326,updateCounterTextView
0.0524,3097.419,updateCounterTextView
0.0526,3163.055,updateCounterTextView
0.0528,3159.068,updateCounterTextView
0.0530,3030.103,updateCounterTextView
0.0532,3041.384,updateCounterTextView
0.0534,2863.440,updateCounterTextView
0.0536,3069.482,updateCounterTextView
0.0538,3195.310,updateCounterTextView
0.0540,3060.065,updateCounterTextView
0.0542,2914.439,updateCounterTextView
0.0544,2933.830,updateCounterTextView
0.0546,2819.224,updateCounterTextView
0.0548,2895.704,updateCounterTextView
0.0550,2937.384,updateCounterTextView
0.0552,2888.599,updateCounterTextView
0.0554,2919.712,updateCounterTextView
0.0556,2793.376,updateCounterTextView
0.0558,2820.306,updateCounterTextView
0.0560,2755.724,updateCounterTextView
0.0562,2541.598,updateCounterTextView
0.0564,2494.959,updateCounterTextView
0.0566,2339.143,updateCounterTextView
0.0568,2856.922,updateCounterTextView
0.0570,2819.987,updateCounterTextView
0.0572,2851.298,updateCounterTextView
0.0574,3063.530,updateCounterTextView
0.0576,3090.031,updateCounterTextView
0.0578,3083.238,updateCounterTextView
0.0580,3139.050,updateCounterTextView
0.0582,3192.166,updateCounterTextView
0.0584,3206.936,updateCounterTextView
0.0586,3247.554,updateCounterTextView
0.0588,3139.196,updateCounterTextView
0.0590,3214.757,updateCounterTextView
0.0592,2856.149,updateCounterTextView
0.0594,3129.818,updateCounterTextView
0.0596,3106.397,updateCounterTextView
0.0598,3006.509,updateCounterTextView
0.0600,3005.695,updateCounterTextView
0.0602,3118.580,updateCounterTextView
0.0604,2464.744,updateCounterTextView
0.0606,2598.816,updateCounterTextView
0.0608,2543.099,updateCounterTextView
0.0610,2503.515,updateCounterTextView
0.0612,2790.774,updateCounterTextView
0.0614,2954.000,updateCounterTextView
0.0616,2913.383,updateCounterTextView
0.0618,2996.870,updateCounterTextView
0.0620,3002.222,updateCounterTextView
0.0622,2976.558,updateCounterTextView
0.0624,2906.391,updateCounterTextView
0.0626,2989.484,updateCounterTextView
0.0628,2587.647,updateCounterTextView
0.0630,2440.743,updateCounterTextView
0.0632,2507.547,updateCounterTextView
0.0634,2555.210,updateCounterTextView
0.0636,2530.048,updateCounterTextView
0.0638,2398.604,updateCounterTextView
0.0640,2448.128,updateCounterTextView
0.0642,2468.436,updateCounterTextView
0.0644,2509.394,updateCounterTextView
0.0646,2542.631,updateCounterTextView
0.0648,2544.133,updateCounterTextView
0.0650,2550.707,updateCounterTextView
0.0652,2524.507,updateCounterTextView
0.0654,2547.135,updateCounterTextView
0.0656,2572.523,updateCounterTextView
0.0658,2391.768,updateCounterTextView
0.0660,2513.087,updateCounterTextView
0.0662,2537.435,updateCounterTextView
0.0664,2453.999,updateCounterTextView
0.0666,2487.572,updateCounterTextView
0.0668,2498.653,updateCounterTextView
0.0670,2487.236,updateCounterTextView
0.0672,2497.976,updateCounterTextView
0.0674,2462.230,updateCounterTextView
0.0676,2665.985,updateCounterTextView
0.0678,2736.884,updateCounterTextView
0.0680,2757.571,updateCounterTextView
0.0682,2714.355,updateCounterTextView
0.0684,2791.530,updateCounterTextView
0.0686,2801.141,updateCounterTextView
0.0688,2859.156,updateCounterTextView
0.0690,2795.601,updateCounterTextView
0.0692,2657.114,updateCounterTextView
0.0694,2710.662,updateCounterTextView
0.0696,2725.065,updateCounterTextView
0.0698,2646.447,updateCounterTextView
0.0700,2520.131,updateCounterTextView
0.0702,2584.750,updateCounterTextView
0.0704,2545.289,updateCounterTextView
0.0706,2631.262,updateCounterTextView
0.0708,2523.140,updateCounterTextView
0.0710,2650.445,updateCounterTextView
0.0712,2602.508,updateCounterTextView
0.0714,2695.890,updateCounterTextView
0.0716,2772.347,updateCounterTextView
0.0718,2609.104,updateCounterTextView
0.0720,2519.449,updateCounterTextView
0.0722,2561.442,updateCounterTextView
0.0724,2617.199,updateCounterTextView
0.0726,2559.595,updateCounterTextView
0.0728,2560.749,updateCounterTextView
0.0730,2538.594,updateCounterTextView
0.0732,2487.909,updateCounterTextView
0.0734,2099.755,updateCounterTextView
0.0736,2183.227,updateCounterTextView
0.0738,2638.291,updateCounterTextView
0.0740,2913.777,updateCounterTextView
0.0742,2933.550,updateCounterTextView
0.0744,2958.093,updateCounterTextView
0.0746,2922.614,updateCounterTextView
0.0748,2856.922,updateCounterTextView
0.0750,2840.609,updateCounterTextView
0.0752,2847.606,updateCounterTextView
0.0754,2898.613,updateCounterTextView
0.0756,2862.075,updateCounterTextView
0.0758,2680.755,updateCounterTextView
0.0760,2562.942,updateCounterTextView
0.0762,2557.056,updateCounterTextView
0.0764,2566.635,updateCounterTextView
0.0766,2585.100,updateCounterTextView
0.0768,2592.837,updateCounterTextView
0.0770,2294.889,updateCounterTextView
0.0772,2273.964,updateCounterTextView
0.0774,2489.082,updateCounterTextView
0.0776,2524.986,updateCounterTextView
0.0778,2466.079,updateCounterTextView
0.0780,2269.656,updateCounterTextView
0.0782,2144.180,updateCounterTextView
0.0784,2544.133,updateCounterTextView
0.0786,2777.478,updateCounterTextView
0.0788,2935.538,updateCounterTextView
0.0790,2957.693,updateCounterTextView
0.0792,2992.140,updateCounterTextView
0.0794,2990.925,updateCounterTextView
0.0796,2968.770,updateCounterTextView
0.0798,3056.562,updateCounterTextView
0.0800,3029.080,updateCounterTextView
0.0802,2911.931,updateCounterTextView
0.0804,2777.854,updateCounterTextView
0.0806,2795.601,updateCounterTextView
0.0808,2798.157,updateCounterTextView
0.0810,2688.894,updateCounterTextView
0.0812,2740.939,updateCounterTextView
0.0814,2971.019,updateCounterTextView
0.0816,2687.385,updateCounterTextView
0.0818,2254.577,updateCounterTextView
0.0820,2379.172,updateCounterTextView
0.0822,2520.814,updateCounterTextView
0.0824,2271.195,updateCounterTextView
0.0826,2088.674,updateCounterTextView
0.0828,2347.219,updateCounterTextView
0.0830,2576.318,updateCounterTextView
0.0832,2871.987,updateCounterTextView
0.0834,2973.268,updateCounterTextView
0.0836,2958.894,updateCounterTextView
0.0838,2859.841,updateCounterTextView
0.0840,2878.980,updateCounterTextView
0.0842,2946.615,updateCounterTextView
0.0844,2902.971,updateCounterTextView
0.0846,3033.800,updateCounterTextView
0.0848,2958.093,updateCounterTextView
0.0850,2736.143,updateCounterTextView
0.0852,2864.697,updateCounterTextView
0.0854,2675.216,updateCounterTextView
0.0856,2688.504,updateCounterTextView
0.0858,2828.838,updateCounterTextView
0.0860,2750.183,updateCounterTextView
0.0862,2347.219,updateCounterTextView
0.0864,2323.799,updateCounterTextView
0.0866,2528.335,updateCounterTextView
0.0868,2533.741,updateCounterTextView
0.0870,2492.438,updateCounterTextView
0.0872,2538.938,updateCounterTextView
0.0874,2298.581,updateCounterTextView
0.0876,2161.959,updateCounterTextView
0.0878,2363.520,updateCounterTextView
0.0880,2615.073,updateCounterTextView
0.0882,2885.689,updateCounterTextView
0.0884,2961.385,updateCounterTextView
0.0886,2971.823,updateCounterTextView
0.0888,2923.272,updateCounterTextView
0.0890,3018.619,updateCounterTextView
0.0892,3013.488,updateCounterTextView
0.0894,3015.743,updateCounterTextView
0.0896,2954.000,updateCounterTextView
0.0898,2861.983,updateCounterTextView
0.0900,2759.044,updateCounterTextView
0.0902,2664.500,updateCounterTextView
0.0904,2439.227,updateCounterTextView
0.0906,2618.692,updateCounterTextView
0.0908,2943.573,updateCounterTextView
0.0910,3367.081,updateCounterTextView
0.0912,2722.110,updateCounterTextView
0.0914,2352.441,updateCounterTextView
0.0916,2542.631,updateCounterTextView
0.0918,2443.442,updateCounterTextView
0.0920,2756.803,updateCounterTextView
0.0922,2973.503,updateCounterTextView
0.0924,3058.218,updateCounterTextView
0.0926,3076.269,updateCounterTextView
0.0928,3166.748,updateCounterTextView
0.0930,3157.650,updateCounterTextView
0.0932,3184.781,updateCounterTextView
0.0934,2676.337,updateCounterTextView
0.0936,2509.054,updateCounterTextView
0.0938,2547.013,updateCounterTextView
0.0940,2269.963,updateCounterTextView
0.0942,2273.656,updateCounterTextView
0.0944,2718.048,updateCounterTextView
0.0946,2960.182,updateCounterTextView
0.0948,3150.982,updateCounterTextView
0.0950,3134.359,updateCounterTextView
0.0952,2997.092,updateCounterTextView
0.0954,3214.861,updateCounterTextView
0.0956,3148.282,updateCounterTextView
0.0958,3094.315,updateCounterTextView
0.0960,3113.780,updateCounterTextView
0.0962,3145.441,updateCounterTextView
0.0964,2958.093,updateCounterTextView
0.0966,3093.725,updateCounterTextView
0.0968,3114.624,updateCounterTextView
0.0970,3009.388,updateCounterTextView
0.0972,2946.864,updateCounterTextView
0.0974,2842.148,updateCounterTextView
0.0976,2427.819,updateCounterTextView
0.0978,2479.514,updateCounterTextView
0.0980,2424.126,updateCounterTextView
0.0982,2473.975,updateCounterTextView
0.0984,2434.017,updateCounterTextView
0.0986,2235.809,updateCounterTextView
0.0988,2281.045,updateCounterTextView
0.0990,2674.456,updateCounterTextView
0.0992,2922.614,updateCounterTextView
0.0994,2971.823,updateCounterTextView
0.0996,2925.514,updateCounterTextView
0.0998,3128.123,updateCounterTextView
0.1000,3291.864,updateCounterTextView
0.1002,3314.468,updateCounterTextView
0.1004,3135.929,updateCounterTextView
0.1006,3284.545,updateCounterTextView
0.1008,3300.589,updateCounterTextView
0.1010,2967.727,updateCounterTextView
0.1012,3097.168,updateCounterTextView
0.1014,3465.411,updateCounterTextView
0.1016,3381.414,updateCounterTextView
0.1018,3379.568,updateCounterTextView
0.1020,3233.659,updateCounterTextView
0.1022,2927.359,updateCounterTextView
0.1024,2812.923,updateCounterTextView
0.1026,3017.590,updateCounterTextView
0.1028,2877.237,updateCounterTextView
0.1030,3117.736,updateCounterTextView
0.1032,3168.723,updateCounterTextView
0.1034,3405.409,updateCounterTextView
0.1036,3449.262,updateCounterTextView
0.1038,3285.368,updateCounterTextView
0.1040,3368.016,updateCounterTextView
0.1042,3449.262,updateCounterTextView
0.1044,3483.874,updateCounterTextView
0.1046,3655.575,updateCounterTextView
0.1048,3732.787,updateCounterTextView
0.1050,3600.188,updateCounterTextView
0.1052,3420.175,updateCounterTextView
0.1054,3326.943,updateCounterTextView
0.1056,3219.860,updateCounterTextView
0.1058,3225.399,updateCounterTextView
0.1060,3444.189,updateCounterTextView
0.1062,3063.758,updateCounterTextView
0.1064,2699.218,updateCounterTextView
0.1066,2633.109,updateCounterTextView
0.1068,2613.505,updateCounterTextView
0.1070,2611.383,updateCounterTextView
0.1072,2831.068,updateCounterTextView
0.1074,2683.328,updateCounterTextView
0.1076,2596.179,updateCounterTextView
0.1078,2388.400,updateCounterTextView
0.1080,2396.433,updateCounterTextView
0.1082,2668.954,updateCounterTextView
0.1084,2974.712,updateCounterTextView
0.1086,3000.563,updateCounterTextView
0.1088,3110.089,updateCounterTextView
0.1090,3085.501,updateCounterTextView
0.1092,2748.322,updateCounterTextView
0.1094,2637.159,updateCounterTextView
0.1096,2622.385,updateCounterTextView
0.1098,2585.100,updateCounterTextView
0.1100,2590.289,updateCounterTextView
0.1102,2644.188,updateCounterTextView
0.1104,2763.836,updateCounterTextView
0.1106,3070.912,updateCounterTextView
0.1108,3150.982,updateCounterTextView
0.1110,3091.212,updateCounterTextView
0.1112,3011.234,updateCounterTextView
0.1114,2663.374,updateCounterTextView
0.1116,2223.487,updateCounterTextView
0.1118,2380.139,updateCounterTextView
0.1120,2424.783,updateCounterTextView
0.1122,2067.404,updateCounterTextView
0.1124,2414.241,updateCounterTextView
0.1126,2811.839,updateCounterTextView
0.1128,2891.228,updateCounterTextView
0.1130,2934.486,updateCounterTextView
0.1132,3023.539,updateCounterTextView
0.1134,2969.172,updateCounterTextView
0.1136,3021.692,updateCounterTextView
0.1138,3086.094,updateCounterTextView
0.1140,3147.004,updateCounterTextView
0.1142,3131.664,updateCounterTextView
0.1144,2804.454,updateCounterTextView
0.1146,2821.387,updateCounterTextView
0.1148,2727.281,updateCounterTextView
0.1150,2638.648,updateCounterTextView
0.1152,2596.531,updateCounterTextView
0.1154,2324.744,updateCounterTextView
0.1156,2557.403,updateCounterTextView
0.1158,2555.902,updateCounterTextView
0.1160,2312.725,updateCounterTextView
0.1162,2456.510,updateCounterTextView
0.1164,2463.564,updateCounterTextView
0.1166,2686.294,updateCounterTextView
0.1168,2952.400,updateCounterTextView
0.1170,3000.969,updateCounterTextView
0.1172,3120.163,updateCounterTextView
0.1174,3085.084,updateCounterTextView
0.1176,3087.766,updateCounterTextView
0.1178,3105.977,updateCounterTextView
0.1180,3122.432,updateCounterTextView
0.1182,3090.794,updateCounterTextView
0.1184,3482.499,updateCounterTextView
0.1186,3358.329,updateCounterTextView
0.1188,3551.223,updateCounterTextView
0.1190,3290.972,updateCounterTextView
0.1192,3247.026,updateCounterTextView
0.1194,3270.669,updateCounterTextView
0.1196,3331.988,updateCounterTextView
0.1198,2989.079,updateCounterTextView
0.1200,2997.275,updateCounterTextView
0.1202,3059.236,updateCounterTextView
0.1204,2874.611,updateCounterTextView
0.1206,3082.643,updateCounterTextView
0.1208,3305.738,updateCounterTextView
0.1210,3355.573,updateCounterTextView
0.1212,3475.076,updateCounterTextView
0.1214,3501.388,updateCounterTextView
0.1216,3590.568,updateCounterTextView
0.1218,3452.488,updateCounterTextView
0.1220,3595.622,updateCounterTextView
0.1222,3524.491,updateCounterTextView
0.1224,3510.250,updateCounterTextView
0.1226,3013.896,updateCounterTextView
0.1228,3070.314,updateCounterTextView
0.1230,2955.200,updateCounterTextView
0.1232,2978.808,updateCounterTextView
0.1234,3063.758,updateCounterTextView
0.1236,2947.812,updateCounterTextView
0.1238,2921.163,updateCounterTextView
0.1240,2720.267,updateCounterTextView
0.1242,2820.306,updateCounterTextView
0.1244,2901.519,updateCounterTextView
0.1246,2945.418,updateCounterTextView
0.1248,3039.339,updateCounterTextView
0.1250,3059.236,updateCounterTextView
0.1252,2909.025,updateCounterTextView
0.1254,2712.885,updateCounterTextView
0.1256,2788.928,updateCounterTextView
0.1258,3152.829,updateCounterTextView
0.1260,2884.233,updateCounterTextView
0.1262,2825.145,updateCounterTextView
0.1264,3135.080,updateCounterTextView
0.1266,3341.223,updateCounterTextView
0.1268,2575.969,updateCounterTextView
0.1270,2651.983,updateCounterTextView
0.1272,2647.522,updateCounterTextView
0.1274,2627.570,updateCounterTextView
0.1276,2476.827,updateCounterTextView
0.1278,2551.518,updateCounterTextView
0.1280,2768.250,updateCounterTextView
0.1282,3030.517,updateCounterTextView
0.1284,2967.564,updateCounterTextView
0.1286,3075.255,updateCounterTextView
0.1288,2938.434,updateCounterTextView
0.1290,2857.221,updateCounterTextView
0.1292,2922.614,updateCounterTextView
0.1294,2793.042,updateCounterTextView
0.1296,2271.195,updateCounterTextView
0.1298,2410.335,updateCounterTextView
0.1300,2389.695,updateCounterTextView
0.1302,2644.188,updateCounterTextView
0.1304,2828.455,updateCounterTextView
0.1306,2861.777,updateCounterTextView
0.1308,2373.635,updateCounterTextView
0.1310,2315.789,updateCounterTextView
0.1312,2640.553,updateCounterTextView
0.1314,2850.911,updateCounterTextView
0.1316,2943.321,updateCounterTextView
0.1318,2842.070,updateCounterTextView
0.1320,2923.668,updateCounterTextView
0.1322,2917.736,updateCounterTextView
0.1324,3005.505,updateCounterTextView
0.1326,3039.950,updateCounterTextView
0.1328,2766.432,updateCounterTextView
0.1330,2557.056,updateCounterTextView
0.1332,2643.114,updateCounterTextView
0.1334,2699.218,updateCounterTextView
0.1336,2845.071,updateCounterTextView
0.1338,3128.123,updateCounterTextView
0.1340,3209.217,updateCounterTextView
0.1342,3458.963,updateCounterTextView
0.1344,3442.342,updateCounterTextView
0.1346,3108.080,updateCounterTextView
0.1348,3070.729,updateCounterTextView
0.1350,3065.190,updateCounterTextView
0.1352,3111.092,updateCounterTextView
0.1354,3209.652,updateCounterTextView
0.1356,2911.804,updateCounterTextView
0.1358,3194.128,updateCounterTextView
0.1360,3562.863,updateCounterTextView
0.1362,3434.490,updateCounterTextView
0.1364,3462.188,updateCounterTextView
0.1366,3529.074,updateCounterTextView
0.1368,3460.341,updateCounterTextView
0.1370,3528.184,updateCounterTextView
0.1372,3517.047,updateCounterTextView
0.1374,3540.220,updateCounterTextView
0.1376,3072.576,updateCounterTextView
0.1378,2855.375,updateCounterTextView
0.1380,2996.464,updateCounterTextView
0.1382,3120.585,updateCounterTextView
0.1384,2989.484,updateCounterTextView
0.1386,2919.977,updateCounterTextView
0.1388,3103.710,updateCounterTextView
0.1390,3418.334,updateCounterTextView
0.1392,3304.788,updateCounterTextView
0.1394,3102.120,updateCounterTextView
0.1396,2987.637,updateCounterTextView
0.1398,3059.236,updateCounterTextView
0.1400,3087.521,updateCounterTextView
0.1402,3331.086,updateCounterTextView
0.1404,2879.863,updateCounterTextView
0.1406,2564.789,updateCounterTextView
0.1408,3134.083,updateCounterTextView
0.1410,3334.819,updateCounterTextView
0.1412,3262.324,updateCounterTextView
0.1414,2891.115,updateCounterTextView
0.1416,2827.689,updateCounterTextView
0.1418,2568.588,updateCounterTextView
0.1420,2614.644,updateCounterTextView
0.1422,2731.710,updateCounterTextView
0.1424,3054.302,updateCounterTextView
0.1426,3032.156,updateCounterTextView
0.1428,3089.613,updateCounterTextView
0.1430,2989.079,updateCounterTextView
0.1432,2974.946,updateCounterTextView
0.1434,3029.080,updateCounterTextView
0.1436,2984.578,updateCounterTextView
0.1438,2969.976,updateCounterTextView
0.1440,2869.850,updateCounterTextView
0.1442,2882.386,updateCounterTextView
0.1444,3003.849,updateCounterTextView
0.1446,2766.432,updateCounterTextView
0.1448,2796.311,updateCounterTextView
0.1450,2998.310,updateCounterTextView
0.1452,2657.833,updateCounterTextView
0.1454,2193.939,updateCounterTextView
0.1456,2431.841,updateCounterTextView
0.1458,2495.297,updateCounterTextView
0.1460,2079.878,updateCounterTextView
0.1462,2444.766,updateCounterTextView
0.1464,2611.304,updateCounterTextView
0.1466,2764.210,updateCounterTextView
0.1468,2939.230,updateCounterTextView
0.1470,2939.628,updateCounterTextView
